label,comments
1,这本小说是伤感的，是让人心碎的，查理这么一个正直，勇敢的男子汉被无情的战争绞杀是任何人都不能接受的，但小托却要承受这个痛苦，他的家庭是那么的不幸，以至于他的成长充满阴影，但他能够感受生活给他带来的快乐。看到这些，我感觉自己的生活太平凡了，太缺乏颜色了，我们有那么多的优越的东西，却没能精彩的活着，不停的抱怨，这真是悲哀。小托的坚强让我懂得了好多东西。
1,装系统的时候，最初选的是番茄花园，没有成功，还是换成了Windows 7，过程很顺利。
0,我不是很受别人影响的人，也不是此书最热的时候买的，，事实上我也不知道此书，在当当最近遇到之前，只因为看到它有这么多的评论，才买了它。读了的感受，后悔。没有什么实质的内容，个人的小感受罢了，并不典型，也不经典，而且，他的公司也不是前沿的公司，，，不知道别人怎么读的，评论的，，没买的，不买也罢，，当然，也不知道当当的推荐是怎么推荐的。
1,买的好多搞笑的书都是很牵强的搞笑，在《清空万里》以后再也没有看到真正搞笑的小说了，这本小说让我眼睛一亮。。。女主的乐观与宽容让偶的心都跟着她上上下下，希望她能平安的报酬拐到她的美男老公，总是在情意绵绵的桥段中突然来个大拐弯，让人忍不住爆笑蛮好看的，最近看多了悲文，看这个调剂一下还不错，偶会看第二遍的。。。
0,"优点：的确是标准的海景房，从窗户就能看到大海。交通比较方便，对面有大润发超市，晚上可以在滨海路上散步 缺点：太多了;1,设施太陈旧了，地毯到处都是黑污渍，房间有股怪味，虽然3星级不能要求太多，但也不能比那种经济型酒店还差吧；2，酒店客房和写字楼是连在一起的，客房走廊力有人走来走去，很没有安全感；3，服务水平很差，前台服务员可以吃着口香糖和我说话，服务非常不规范。4，希望两点退房，这几乎是所有酒店都能接收的，但被生硬的拒绝。 结论：打死不住第二会！"
1,还不错，设施稍微有点旧但是可以接收，但是606的价格还不含早餐有点高了。楼下的商场和超市很方便。下次来还会选择这家。
0,我下了订单，但是此书没有送给我，其他书却送到了，真是奇怪。也没说是什么原因
0,大家千万不要去住这间酒店;那里的服务员好像你欠了钱一样;特别是前台;好像你杀了他们全家一样;但是收费确是4星的收费喔;房间的空调就像拖拉机;我真不知携程现在越来越差了'我现在只能每去一个地方跟人酒店去了协议了!
0,只分了两个区，菜鸟不会自己分，要多一个区就好了 物流的态度超不好
0,"<<色戒>>小说不咋的,以后不会再看~~这本书也就靠色戒作卖点,别的小说和文章都是张其他书里的~~没心意~~旧瓶装新酒~~"
1,"酒店周围的环境不错,去景点都很方便. 前台态度不错,入住和退房的速度很快."
0,价格贵，房间设施老旧，居然没有电梯。房间大，但都是没有用的设施，比如麻将桌，又占地方，又没用。热水器插座就设在花洒上方，感觉不安全。
1,外观和做工还算不错，挺显档次的，花里胡哨和华而不实的东西不少。如显卡切换功能，和指纹功能等等。送货的哥们在我拆箱时，告诉我，如果里面不是电脑，让我拿砖头砸某某人，挺可爱的。但快递送货人员声明：”他只管把货送到，如果里面是假货或残次品或砖头，他概不负责，有问题让我找京东……也就是说当场验货是无效的“。呵呵，我幸好有颗大心脏。此外，毕竟京东的东西便宜，出了问题也不是出于京东本意，我这个老顾客还是理解的
0,不是特别得静，不知是cpu还是硬盘响。电源线插到电源适配器的地方特别松，稍微一动就会掉，用的时候掉了好几次
0,1、3个USB接口都在左侧非常不方便。 2、系统驱动不好装 。 3、电池持续时间较短。
0,"怀着期盼的心情买此书,拿到手后是悔恨啊!极其不适合孩子,图片有些扭曲人品，很恐怖，容易给孩子造成心理阴影，还是要给孩子比较阳光,明朗的好书籍.建议当当网再推荐时,请仔细挑选．！！"
1,要找到一本好书不容易，特别是在这个商业化无孔不入的社会。本书文笔流畅，娓娓而谈，对了解晚清社会、历史有很大帮助。对待历史和历史人物，特别是对于清的历史和人物，我们似乎陷入了“腐败无能”“闭关自守”，”奴才”“走狗”这样偏执、狭隘的死胡同，此书可以让我们更理性地对待历史。建议：配合着“中国历代政治得失”“二十世纪的教训”这两本书来看
1,"老外关于情感的书,大部分都写的十分具体,理性.就好象一本操作手册那样,一看就懂只要照做就可以了.可能是由于他们追求最高效率决定的.这本也不例外,一本<男女情感说明书>.里面对男女感情问题也理解很完善很具体很深入了,如果想男女之间感情上少出问题,照着做就行了.呵呵,就看能不能做得到了.印刷版本还是很不错的,如果想了解男女情感的题的值得读一读,但是如果想找些能感悟出新思路的,这本书肯定会让你失望.."
1,预定的是商务大床房，房间和床都够大。但是空调的出风口对着床，即使开了微风还是有点冷。空调器固定在墙上的，只能走过去调节空调，不太方便。电视机有点小，而且也不是纯平的，算是缺陷了。 其他都挺不错，整体房间很干净，设施也基本齐全。
1,"周末经携程推荐订了该酒店, 从无锡火车站打的起步价就到了, 貌似酒店就在无锡市中心,地理位置绝对是赞! 车上听司机说原来就是以前的无锡喜来登酒店, 想来应该不错. 登记入住一切顺利,速度很快.前台的MM感觉也是训练有素. 大堂虽然不大但是感觉挺温馨, 房间非常干净整洁, 中归中矩的5星级摆设,看的出日常的保养还是做的不错 现在周末酒店搞活动, 500多的价格还送了两个早餐, 感觉还是物超所值的, 下次周末再来无锡, 这家酒店决定是不二选择! 宾馆反馈 2008年8月8日 ： 感谢您对本酒店的支持！最近酒店有新的客房周末促销推出， 我们将一如既往地保持5星级的服务标准， 欢迎您再次下榻， 衷心祝您身体健康， 工作顺利!"
0,"不知道天津宾馆都这样，还是这里确实差,总的来说，如果有选择，我绝对不会住这里了再,弄脏东西还要自己付费,难道他们平时都不换床单,如果你不弄脏的话?"
0,这书籍图片繁琐 翻译的质量也普通 我家小孩子也不怎么喜欢看人家英文的用字用语都是牙牙学语阶段的 翻译的很成人化
1,所谓商务间和普通间的区别就是多了台电脑，对于自带电脑的商务旅客完全没必要多加100元，其它都好。 合肥的出租车态度很差，可能是因为这个城市出租车比较少。
0,发货速度奇慢 5月5日订的书 到现在还没收到 打客服电话 每次都说发货了 也没给理由
1,文章总体不错，不过太多的历史资料重复，感觉没有步步好看了，作者似乎太过注重历史的准确性而有些忽略小说的阅读性和创造性，感觉就是在历史史料的基础上加工一些而已，就像利用一首出名的曲子填上歌词一样，虽然朗朗上口，不过原创性差了一些，还是步步的故事情节精彩，人物刻画清楚明了，作者的想象空间也丰富，不过秀丽还是让我流泪了的，特别是两人生离死别的描述，很感人，还是一部不错的小说啊！
1,总的来说可以，总是再这里住，公司客人还算满意。就是离公司超近，上楼上班下楼回家
1,仿IMAC BOOK AIR很到位，而且更加人性化，适合心仪IMAC又囊中羞涩的朋友，乍一看很唬人，用起来又不像IMAC那样费劲
1,这也能叫四星酒店？不值。只是地理位置还算方便吧。
0,还有，早餐稍晚点，就没什么可吃的了，做的也很一般
1,最近因为忙着准备考试，所以没有看太多。不过禁不住巨大的诱惑，看了一些了。我看完了 “贝拉篇”，“雅各布篇”看到了第二章。这样子的写法挺有意思的，虽然已经习惯了是以贝拉的角度来看，但是这样子仔细看看狼人的想法也蛮不错的。真的是很好看，但是现在看着就觉得有的时候真的是挺离谱的，呵呵~不过我还是没搞清楚到底这个结局是不是在这本书里出现~加油啦~好看好看好看！
1,很好的酒店，紧靠海边，除了入住当晚网络不好，其他都很满意，对了也还有一点出来打车不容易，不过走出路口这段路风景也不错，呵呵。
0,入住经历：由于临时到邯郸，时间较晚，酒店都订满了，只好住这，以前通过携程订住过邯郸宾馆，设施非常齐备，就觉得邯郸大酒店应该也不会差到哪去，一进大厅就感觉有种陈旧的感觉，一个服务生马上迎来要帮我拎包，被我婉拒，但仍跟在我身边，到前台办理入住手续，给我4、5个本子让我在上面签字，给我一张房卡和押金单，上楼，服务生仍未离开我身边要帮我拿包，再次婉拒，一路上服务生不停的给我介绍他们酒店是国营的云云。我住在4楼，刚一进走廊，就有特别浓的炒菜油烟味，进房间后第一感觉就是上当了，房间潮湿、有股霉味，狭小，破旧，电视也就14、15寸吧，黑白、外加雪花，一想办完事就走顶多1、2天，忍了。因为晚上要出去见个朋友，习惯性的检查一下门窗，发现窗户竟然都没有锁，而且从卫生间浴缸迈过窗台外面就是一个连通的缓台，找服务员询问万一离开房间电脑和贵重物品得不到安全保证，得到蛮横答复：我们这就这样。从入住算起，前后不到10分钟时间，态度截然相反。心情不爽，但忍了......第二天早上想吃点早餐然后出去办事，因为没有送来早餐券，打电话咨询是否用房卡就可就餐，得到答复是昨晚登记时我已经在本上签字，一口咬定给过我早餐券了，经过反复强调、解释，最终勉强让我去吃早餐，但极其不情愿就像我骗他一顿早餐，欠他个人情似的，心情相当不爽，决定不去吃了，退房。到前台服务生爱理不理，退房找钱，押金600，一天房费234，找给我66元，虽然生气，钱还是要单面点清楚地，发现差的也太离谱了，询问后又退给我300元，怒火快要爆发了。退给我的三张百元钞票中有一张残缺了三分之一的面积，当即让她换，服务生上下左右看看确认是少了三分之一的面积才换。气晕。拎包头也不回地大步迈出大门，认可露宿街头（当然也不至于这么惨）也不在这受气，最后在携程的帮助下定了燕赵之星酒店，非常满意，携程的态度我认为是非常好的，服务也非常周到，我也是一直支持携程，是忠诚用户，给携程提一点建议，希望携程在选择合作酒店时能认真筛选，像这种收费与服务极不相符的酒店，坚决拒绝门外，宁少勿滥。
